merchant,month,choiceA,theta,dfee,lagA,Lprev,initA,dfee_bar
3517,8,1,1.2432031048674,1.25974145783948,0,-1,0,0.373308808915364
3517,9,0,1.2432031048674,0.648123692998253,1,1,0,0.373308808915364
3517,10,1,1.2432031048674,-0.0465513252827167,0,-1,0,0.373308808915364
3518,1,1,0.480643798884104,0.682239113442484,,,1,0.373308808915364
3518,2,1,0.480643798884104,-0.787840965873284,1,1,1,0.373308808915364
3518,3,1,0.480643798884104,-0.142233808902502,1,1,1,0.373308808915364
3518,4,0,0.480643798884104,-0.0418088074788011,1,1,1,0.373308808915364
3518,5,1,0.480643798884104,-0.755101798008443,0,-1,1,0.373308808915364
3518,6,0,0.480643798884104,1.58346197237242,1,1,1,0.373308808915364
3518,7,0,0.480643798884104,1.33305855804674,0,-1,1,0.373308808915364
3518,8,0,0.480643798884104,1.25974145783948,0,-1,1,0.373308808915364
3518,9,0,0.480643798884104,0.648123692998253,0,-1,1,0.373308808915364
3518,10,1,0.480643798884104,-0.0465513252827167,0,-1,1,0.373308808915364
3519,1,0,-1.75476435063982,0.682239113442484,,,0,0.373308808915364
3519,2,0,-1.75476435063982,-0.787840965873284,0,-1,0,0.373308808915364
3519,3,0,-1.75476435063982,-0.142233808902502,0,-1,0,0.373308808915364
3519,4,0,-1.75476435063982,-0.0418088074788011,0,-1,0,0.373308808915364
3519,5,0,-1.75476435063982,-0.755101798008443,0,-1,0,0.373308808915364
3519,6,0,-1.75476435063982,1.58346197237242,0,-1,0,0.373308808915364
3519,7,0,-1.75476435063982,1.33305855804674,0,-1,0,0.373308808915364
3519,8,0,-1.75476435063982,1.25974145783948,0,-1,0,0.373308808915364
3519,9,0,-1.75476435063982,0.648123692998253,0,-1,0,0.373308808915364
3519,10,0,-1.75476435063982,-0.0465513252827167,0,-1,0,0.373308808915364
3520,1,1,1.40459667924079,0.682239113442484,,,1,0.373308808915364
3520,2,1,1.40459667924079,-0.787840965873284,1,1,1,0.373308808915364
3520,3,1,1.40459667924079,-0.142233808902502,1,1,1,0.373308808915364
3520,4,1,1.40459667924079,-0.0418088074788011,1,1,1,0.373308808915364
3520,5,1,1.40459667924079,-0.755101798008443,1,1,1,0.373308808915364
3520,6,1,1.40459667924079,1.58346197237242,1,1,1,0.373308808915364
3520,7,1,1.40459667924079,1.33305855804674,1,1,1,0.373308808915364
3520,8,0,1.40459667924079,1.25974145783948,1,1,1,0.373308808915364
3520,9,0,1.40459667924079,0.648123692998253,0,-1,1,0.373308808915364
3520,10,1,1.40459667924079,-0.0465513252827167,0,-1,1,0.373308808915364
3521,1,1,-1.40178096976042,0.682239113442484,,,1,0.373308808915364
3521,2,1,-1.40178096976042,-0.787840965873284,1,1,1,0.373308808915364
3521,3,1,-1.40178096976042,-0.142233808902502,1,1,1,0.373308808915364
3521,4,1,-1.40178096976042,-0.0418088074788011,1,1,1,0.373308808915364
3521,5,1,-1.40178096976042,-0.755101798008443,1,1,1,0.373308808915364
3521,6,0,-1.40178096976042,1.58346197237242,1,1,1,0.373308808915364
3521,7,0,-1.40178096976042,1.33305855804674,0,-1,1,0.373308808915364
3521,8,0,-1.40178096976042,1.25974145783948,0,-1,1,0.373308808915364
3521,9,0,-1.40178096976042,0.648123692998253,0,-1,1,0.373308808915364
3521,10,0,-1.40178096976042,-0.0465513252827167,0,-1,1,0.373308808915364
3522,1,0,1.0026893881797,0.682239113442484,,,0,0.373308808915364
3522,2,1,1.0026893881797,-0.787840965873284,0,-1,0,0.373308808915364
3522,3,1,1.0026893881797,-0.142233808902502,1,1,0,0.373308808915364
3522,4,1,1.0026893881797,-0.0418088074788011,1,1,0,0.373308808915364
3522,5,1,1.0026893881797,-0.755101798008443,1,1,0,0.373308808915364
3522,6,1,1.0026893881797,1.58346197237242,1,1,0,0.373308808915364
3522,7,1,1.0026893881797,1.33305855804674,1,1,0,0.373308808915364
3522,8,1,1.0026893881797,1.25974145783948,1,1,0,0.373308808915364
3522,9,1,1.0026893881797,0.648123692998253,1,1,0,0.373308808915364
3522,10,1,1.0026893881797,-0.0465513252827167,1,1,0,0.373308808915364
3523,1,0,-0.42186499060406,0.682239113442484,,,0,0.373308808915364
3523,2,1,-0.42186499060406,-0.787840965873284,0,-1,0,0.373308808915364
3523,3,1,-0.42186499060406,-0.142233808902502,1,1,0,0.373308808915364
3523,4,1,-0.42186499060406,-0.0418088074788011,1,1,0,0.373308808915364
3523,5,1,-0.42186499060406,-0.755101798008443,1,1,0,0.373308808915364
3523,6,0,-0.42186499060406,1.58346197237242,1,1,0,0.373308808915364
3523,7,0,-0.42186499060406,1.33305855804674,0,-1,0,0.373308808915364
3523,8,0,-0.42186499060406,1.25974145783948,0,-1,0,0.373308808915364
3523,9,0,-0.42186499060406,0.648123692998253,0,-1,0,0.373308808915364
3523,10,0,-0.42186499060406,-0.0465513252827167,0,-1,0,0.373308808915364
3524,1,1,0.0574933646745821,0.682239113442484,,,1,0.373308808915364
3524,2,1,0.0574933646745821,-0.787840965873284,1,1,1,0.373308808915364
3524,3,0,0.0574933646745821,-0.142233808902502,1,1,1,0.373308808915364
3524,4,1,0.0574933646745821,-0.0418088074788011,0,-1,1,0.373308808915364
3524,5,1,0.0574933646745821,-0.755101798008443,1,1,1,0.373308808915364
3524,6,1,0.0574933646745821,1.58346197237242,1,1,1,0.373308808915364
3524,7,1,0.0574933646745821,1.33305855804674,1,1,1,0.373308808915364
3524,8,1,0.0574933646745821,1.25974145783948,1,1,1,0.373308808915364
3524,9,1,0.0574933646745821,0.648123692998253,1,1,1,0.373308808915364
3524,10,1,0.0574933646745821,-0.0465513252827167,1,1,1,0.373308808915364
3525,1,0,0.492612715689145,0.682239113442484,,,0,0.373308808915364
3525,2,0,0.492612715689145,-0.787840965873284,0,-1,0,0.373308808915364
3525,3,0,0.492612715689145,-0.142233808902502,0,-1,0,0.373308808915364
3525,4,0,0.492612715689145,-0.0418088074788011,0,-1,0,0.373308808915364
3525,5,1,0.492612715689145,-0.755101798008443,0,-1,0,0.373308808915364
3525,6,0,0.492612715689145,1.58346197237242,1,1,0,0.373308808915364
3525,7,0,0.492612715689145,1.33305855804674,0,-1,0,0.373308808915364
3525,8,1,0.492612715689145,1.25974145783948,0,-1,0,0.373308808915364
3525,9,1,0.492612715689145,0.648123692998253,1,1,0,0.373308808915364
3525,10,1,0.492612715689145,-0.0465513252827167,1,1,0,0.373308808915364
3526,1,0,0.080216266666194,0.682239113442484,,,0,0.373308808915364
3526,2,1,0.080216266666194,-0.787840965873284,0,-1,0,0.373308808915364
3526,3,1,0.080216266666194,-0.142233808902502,1,1,0,0.373308808915364
3526,4,0,0.080216266666194,-0.0418088074788011,1,1,0,0.373308808915364
3526,5,0,0.080216266666194,-0.755101798008443,0,-1,0,0.373308808915364
3526,6,0,0.080216266666194,1.58346197237242,0,-1,0,0.373308808915364
3526,7,0,0.080216266666194,1.33305855804674,0,-1,0,0.373308808915364
3526,8,0,0.080216266666194,1.25974145783948,0,-1,0,0.373308808915364
3526,9,1,0.080216266666194,0.648123692998253,0,-1,0,0.373308808915364
3526,10,1,0.080216266666194,-0.0465513252827167,1,1,0,0.373308808915364
3527,1,1,2.52711647162052,0.682239113442484,,,1,0.373308808915364
3527,2,1,2.52711647162052,-0.787840965873284,1,1,1,0.373308808915364
3527,3,1,2.52711647162052,-0.142233808902502,1,1,1,0.373308808915364
3527,4,1,2.52711647162052,-0.0418088074788011,1,1,1,0.373308808915364
3527,5,1,2.52711647162052,-0.755101798008443,1,1,1,0.373308808915364
3527,6,1,2.52711647162052,1.58346197237242,1,1,1,0.373308808915364
3527,7,1,2.52711647162052,1.33305855804674,1,1,1,0.373308808915364
3527,8,1,2.52711647162052,1.25974145783948,1,1,1,0.373308808915364
3527,9,1,2.52711647162052,0.648123692998253,1,1,1,0.373308808915364
3527,10,1,2.52711647162052,-0.0465513252827167,1,1,1,0.373308808915364
3528,1,0,1.19552670413674,0.682239113442484,,,0,0.373308808915364
3528,2,0,1.19552670413674,-0.787840965873284,0,-1,0,0.373308808915364
3528,3,0,1.19552670413674,-0.142233808902502,0,-1,0,0.373308808915364
3528,4,0,1.19552670413674,-0.0418088074788011,0,-1,0,0.373308808915364
3528,5,1,1.19552670413674,-0.755101798008443,0,-1,0,0.373308808915364
3528,6,0,1.19552670413674,1.58346197237242,1,1,0,0.373308808915364
3528,7,1,1.19552670413674,1.33305855804674,0,-1,0,0.373308808915364
3528,8,0,1.19552670413674,1.25974145783948,1,1,0,0.373308808915364
3528,9,1,1.19552670413674,0.648123692998253,0,-1,0,0.373308808915364
3528,10,1,1.19552670413674,-0.0465513252827167,1,1,0,0.373308808915364
3529,1,1,1.92859959291038,0.682239113442484,,,1,0.373308808915364
3529,2,1,1.92859959291038,-0.787840965873284,1,1,1,0.373308808915364
3529,3,1,1.92859959291038,-0.142233808902502,1,1,1,0.373308808915364
3529,4,1,1.92859959291038,-0.0418088074788011,1,1,1,0.373308808915364
3529,5,1,1.92859959291038,-0.755101798008443,1,1,1,0.373308808915364
3529,6,1,1.92859959291038,1.58346197237242,1,1,1,0.373308808915364
3529,7,1,1.92859959291038,1.33305855804674,1,1,1,0.373308808915364
3529,8,0,1.92859959291038,1.25974145783948,1,1,1,0.373308808915364
3529,9,1,1.92859959291038,0.648123692998253,0,-1,1,0.373308808915364
3529,10,1,1.92859959291038,-0.0465513252827167,1,1,1,0.373308808915364
3530,1,0,-0.585537152345235,0.682239113442484,,,0,0.373308808915364
3530,2,0,-0.585537152345235,-0.787840965873284,0,-1,0,0.373308808915364
3530,3,0,-0.585537152345235,-0.142233808902502,0,-1,0,0.373308808915364
3530,4,0,-0.585537152345235,-0.0418088074788011,0,-1,0,0.373308808915364
3530,5,0,-0.585537152345235,-0.755101798008443,0,-1,0,0.373308808915364
3530,6,0,-0.585537152345235,1.58346197237242,0,-1,0,0.373308808915364
3530,7,0,-0.585537152345235,1.33305855804674,0,-1,0,0.373308808915364
3530,8,0,-0.585537152345235,1.25974145783948,0,-1,0,0.373308808915364
3530,9,0,-0.585537152345235,0.648123692998253,0,-1,0,0.373308808915364
3530,10,0,-0.585537152345235,-0.0465513252827167,0,-1,0,0.373308808915364
3531,1,0,-1.66789688969722,0.682239113442484,,,0,0.373308808915364
3531,2,0,-1.66789688969722,-0.787840965873284,0,-1,0,0.373308808915364
3531,3,0,-1.66789688969722,-0.142233808902502,0,-1,0,0.373308808915364
3531,4,0,-1.66789688969722,-0.0418088074788011,0,-1,0,0.373308808915364
3531,5,1,-1.66789688969722,-0.755101798008443,0,-1,0,0.373308808915364
3531,6,0,-1.66789688969722,1.58346197237242,1,1,0,0.373308808915364
3531,7,0,-1.66789688969722,1.33305855804674,0,-1,0,0.373308808915364
3531,8,0,-1.66789688969722,1.25974145783948,0,-1,0,0.373308808915364
3531,9,0,-1.66789688969722,0.648123692998253,0,-1,0,0.373308808915364
3531,10,0,-1.66789688969722,-0.0465513252827167,0,-1,0,0.373308808915364
3532,1,1,-0.172597043703682,0.682239113442484,,,1,0.373308808915364
3532,2,1,-0.172597043703682,-0.787840965873284,1,1,1,0.373308808915364
3532,3,1,-0.172597043703682,-0.142233808902502,1,1,1,0.373308808915364
3532,4,1,-0.172597043703682,-0.0418088074788011,1,1,1,0.373308808915364
3532,5,1,-0.172597043703682,-0.755101798008443,1,1,1,0.373308808915364
3532,6,0,-0.172597043703682,1.58346197237242,1,1,1,0.373308808915364
3532,7,0,-0.172597043703682,1.33305855804674,0,-1,1,0.373308808915364
3532,8,1,-0.172597043703682,1.25974145783948,0,-1,1,0.373308808915364
3532,9,1,-0.172597043703682,0.648123692998253,1,1,1,0.373308808915364
3532,10,1,-0.172597043703682,-0.0465513252827167,1,1,1,0.373308808915364
3533,1,1,-0.791026470080713,0.682239113442484,,,1,0.373308808915364
3533,2,1,-0.791026470080713,-0.787840965873284,1,1,1,0.373308808915364
3533,3,1,-0.791026470080713,-0.142233808902502,1,1,1,0.373308808915364
3533,4,0,-0.791026470080713,-0.0418088074788011,1,1,1,0.373308808915364
3533,5,1,-0.791026470080713,-0.755101798008443,0,-1,1,0.373308808915364
3533,6,1,-0.791026470080713,1.58346197237242,1,1,1,0.373308808915364
3533,7,1,-0.791026470080713,1.33305855804674,1,1,1,0.373308808915364
3533,8,0,-0.791026470080713,1.25974145783948,1,1,1,0.373308808915364
3533,9,1,-0.791026470080713,0.648123692998253,0,-1,1,0.373308808915364
3533,10,1,-0.791026470080713,-0.0465513252827167,1,1,1,0.373308808915364
3534,1,1,2.23552155475518,0.682239113442484,,,1,0.373308808915364
3534,2,1,2.23552155475518,-0.787840965873284,1,1,1,0.373308808915364
3534,3,1,2.23552155475518,-0.142233808902502,1,1,1,0.373308808915364
3534,4,1,2.23552155475518,-0.0418088074788011,1,1,1,0.373308808915364
3534,5,1,2.23552155475518,-0.755101798008443,1,1,1,0.373308808915364
3534,6,1,2.23552155475518,1.58346197237242,1,1,1,0.373308808915364
3534,7,1,2.23552155475518,1.33305855804674,1,1,1,0.373308808915364
3534,8,1,2.23552155475518,1.25974145783948,1,1,1,0.373308808915364
3534,9,1,2.23552155475518,0.648123692998253,1,1,1,0.373308808915364
3534,10,1,2.23552155475518,-0.0465513252827167,1,1,1,0.373308808915364
3535,1,1,2.75728404133169,0.682239113442484,,,1,0.373308808915364
3535,2,1,2.75728404133169,-0.787840965873284,1,1,1,0.373308808915364
3535,3,1,2.75728404133169,-0.142233808902502,1,1,1,0.373308808915364
3535,4,1,2.75728404133169,-0.0418088074788011,1,1,1,0.373308808915364
3535,5,1,2.75728404133169,-0.755101798008443,1,1,1,0.373308808915364
3535,6,1,2.75728404133169,1.58346197237242,1,1,1,0.373308808915364
3535,7,1,2.75728404133169,1.33305855804674,1,1,1,0.373308808915364
3535,8,1,2.75728404133169,1.25974145783948,1,1,1,0.373308808915364
3535,9,1,2.75728404133169,0.648123692998253,1,1,1,0.373308808915364
3535,10,1,2.75728404133169,-0.0465513252827167,1,1,1,0.373308808915364
3536,1,0,-1.71020719254757,0.682239113442484,,,0,0.373308808915364
3536,2,0,-1.71020719254757,-0.787840965873284,0,-1,0,0.373308808915364
3536,3,0,-1.71020719254757,-0.142233808902502,0,-1,0,0.373308808915364
3536,4,0,-1.71020719254757,-0.0418088074788011,0,-1,0,0.373308808915364
3536,5,0,-1.71020719254757,-0.755101798008443,0,-1,0,0.373308808915364
3536,6,0,-1.71020719254757,1.58346197237242,0,-1,0,0.373308808915364
3536,7,0,-1.71020719254757,1.33305855804674,0,-1,0,0.373308808915364
3536,8,0,-1.71020719254757,1.25974145783948,0,-1,0,0.373308808915364
3536,9,0,-1.71020719254757,0.648123692998253,0,-1,0,0.373308808915364
3536,10,0,-1.71020719254757,-0.0465513252827167,0,-1,0,0.373308808915364
3537,1,0,-1.54518725844833,0.682239113442484,,,0,0.373308808915364
3537,2,0,-1.54518725844833,-0.787840965873284,0,-1,0,0.373308808915364
3537,3,0,-1.54518725844833,-0.142233808902502,0,-1,0,0.373308808915364
3537,4,1,-1.54518725844833,-0.0418088074788011,0,-1,0,0.373308808915364
3537,5,0,-1.54518725844833,-0.755101798008443,1,1,0,0.373308808915364
3537,6,1,-1.54518725844833,1.58346197237242,0,-1,0,0.373308808915364
3537,7,1,-1.54518725844833,1.33305855804674,1,1,0,0.373308808915364
3537,8,0,-1.54518725844833,1.25974145783948,1,1,0,0.373308808915364
3537,9,0,-1.54518725844833,0.648123692998253,0,-1,0,0.373308808915364
3537,10,0,-1.54518725844833,-0.0465513252827167,0,-1,0,0.373308808915364
3538,1,1,0.237584958975795,0.682239113442484,,,1,0.373308808915364
3538,2,1,0.237584958975795,-0.787840965873284,1,1,1,0.373308808915364
3538,3,1,0.237584958975795,-0.142233808902502,1,1,1,0.373308808915364
3538,4,1,0.237584958975795,-0.0418088074788011,1,1,1,0.373308808915364
3538,5,1,0.237584958975795,-0.755101798008443,1,1,1,0.373308808915364
3538,6,1,0.237584958975795,1.58346197237242,1,1,1,0.373308808915364
3538,7,0,0.237584958975795,1.33305855804674,1,1,1,0.373308808915364
3538,8,0,0.237584958975795,1.25974145783948,0,-1,1,0.373308808915364
3538,9,1,0.237584958975795,0.648123692998253,0,-1,1,0.373308808915364
3538,10,1,0.237584958975795,-0.0465513252827167,1,1,1,0.373308808915364
3539,1,0,0.171893023555896,0.682239113442484,,,0,0.373308808915364
3539,2,1,0.171893023555896,-0.787840965873284,0,-1,0,0.373308808915364
3539,3,1,0.171893023555896,-0.142233808902502,1,1,0,0.373308808915364
3539,4,1,0.171893023555896,-0.0418088074788011,1,1,0,0.373308808915364
3539,5,0,0.171893023555896,-0.755101798008443,1,1,0,0.373308808915364
3539,6,0,0.171893023555896,1.58346197237242,0,-1,0,0.373308808915364
3539,7,0,0.171893023555896,1.33305855804674,0,-1,0,0.373308808915364
3539,8,1,0.171893023555896,1.25974145783948,0,-1,0,0.373308808915364
3539,9,1,0.171893023555896,0.648123692998253,1,1,0,0.373308808915364
3539,10,0,0.171893023555896,-0.0465513252827167,1,1,0,0.373308808915364
3540,1,1,1.84546291866869,0.682239113442484,,,1,0.373308808915364
3540,2,1,1.84546291866869,-0.787840965873284,1,1,1,0.373308808915364
3540,3,1,1.84546291866869,-0.142233808902502,1,1,1,0.373308808915364
3540,4,1,1.84546291866869,-0.0418088074788011,1,1,1,0.373308808915364
3540,5,1,1.84546291866869,-0.755101798008443,1,1,1,0.373308808915364
3540,6,1,1.84546291866869,1.58346197237242,1,1,1,0.373308808915364
3540,7,1,1.84546291866869,1.33305855804674,1,1,1,0.373308808915364
3540,8,1,1.84546291866869,1.25974145783948,1,1,1,0.373308808915364
3540,9,1,1.84546291866869,0.648123692998253,1,1,1,0.373308808915364
3540,10,0,1.84546291866869,-0.0465513252827167,1,1,1,0.373308808915364
3541,1,1,1.24016706591374,0.682239113442484,,,1,0.373308808915364
3541,2,1,1.24016706591374,-0.787840965873284,1,1,1,0.373308808915364
3541,3,1,1.24016706591374,-0.142233808902502,1,1,1,0.373308808915364
3541,4,0,1.24016706591374,-0.0418088074788011,1,1,1,0.373308808915364
3541,5,0,1.24016706591374,-0.755101798008443,0,-1,1,0.373308808915364
3541,6,0,1.24016706591374,1.58346197237242,0,-1,1,0.373308808915364
3541,7,0,1.24016706591374,1.33305855804674,0,-1,1,0.373308808915364
3541,8,1,1.24016706591374,1.25974145783948,0,-1,1,0.373308808915364
3541,9,0,1.24016706591374,0.648123692998253,1,1,1,0.373308808915364
3541,10,1,1.24016706591374,-0.0465513252827167,0,-1,1,0.373308808915364
3542,1,1,-1.59824966140189,0.682239113442484,,,1,0.373308808915364
3542,2,0,-1.59824966140189,-0.787840965873284,1,1,1,0.373308808915364
3542,3,0,-1.59824966140189,-0.142233808902502,0,-1,1,0.373308808915364
3542,4,0,-1.59824966140189,-0.0418088074788011,0,-1,1,0.373308808915364
3542,5,0,-1.59824966140189,-0.755101798008443,0,-1,1,0.373308808915364
3542,6,0,-1.59824966140189,1.58346197237242,0,-1,1,0.373308808915364
3542,7,0,-1.59824966140189,1.33305855804674,0,-1,1,0.373308808915364
3542,8,0,-1.59824966140189,1.25974145783948,0,-1,1,0.373308808915364
3542,9,0,-1.59824966140189,0.648123692998253,0,-1,1,0.373308808915364
3542,10,0,-1.59824966140189,-0.0465513252827167,0,-1,1,0.373308808915364
3543,1,0,-2.53209099700429,0.682239113442484,,,0,0.373308808915364
3543,2,0,-2.53209099700429,-0.787840965873284,0,-1,0,0.373308808915364
3543,3,0,-2.53209099700429,-0.142233808902502,0,-1,0,0.373308808915364
3543,4,0,-2.53209099700429,-0.0418088074788011,0,-1,0,0.373308808915364
3543,5,0,-2.53209099700429,-0.755101798008443,0,-1,0,0.373308808915364
3543,6,0,-2.53209099700429,1.58346197237242,0,-1,0,0.373308808915364
3543,7,0,-2.53209099700429,1.33305855804674,0,-1,0,0.373308808915364
3543,8,0,-2.53209099700429,1.25974145783948,0,-1,0,0.373308808915364
3543,9,0,-2.53209099700429,0.648123692998253,0,-1,0,0.373308808915364
3543,10,0,-2.53209099700429,-0.0465513252827167,0,-1,0,0.373308808915364
3544,1,1,0.50008075552053,0.682239113442484,,,1,0.373308808915364
3544,2,1,0.50008075552053,-0.787840965873284,1,1,1,0.373308808915364
3544,3,1,0.50008075552053,-0.142233808902502,1,1,1,0.373308808915364
3544,4,1,0.50008075552053,-0.0418088074788011,1,1,1,0.373308808915364
3544,5,1,0.50008075552053,-0.755101798008443,1,1,1,0.373308808915364
3544,6,1,0.50008075552053,1.58346197237242,1,1,1,0.373308808915364
3544,7,0,0.50008075552053,1.33305855804674,1,1,1,0.373308808915364
3544,8,0,0.50008075552053,1.25974145783948,0,-1,1,0.373308808915364
3544,9,0,0.50008075552053,0.648123692998253,0,-1,1,0.373308808915364
3544,10,1,0.50008075552053,-0.0465513252827167,0,-1,1,0.373308808915364
3545,1,0,1.62221716244403,0.682239113442484,,,0,0.373308808915364
3545,2,1,1.62221716244403,-0.787840965873284,0,-1,0,0.373308808915364
3545,3,1,1.62221716244403,-0.142233808902502,1,1,0,0.373308808915364
3545,4,1,1.62221716244403,-0.0418088074788011,1,1,0,0.373308808915364
3545,5,1,1.62221716244403,-0.755101798008443,1,1,0,0.373308808915364
3545,6,1,1.62221716244403,1.58346197237242,1,1,0,0.373308808915364
3545,7,1,1.62221716244403,1.33305855804674,1,1,0,0.373308808915364
3545,8,0,1.62221716244403,1.25974145783948,1,1,0,0.373308808915364
3545,9,1,1.62221716244403,0.648123692998253,0,-1,0,0.373308808915364
3545,10,1,1.62221716244403,-0.0465513252827167,1,1,0,0.373308808915364
3546,1,0,0.438167917153825,0.682239113442484,,,0,0.373308808915364
3546,2,1,0.438167917153825,-0.787840965873284,0,-1,0,0.373308808915364
